id,product_id,client_id,rating,title,body,is_verified_purchase,helpful_votes,created_at
5689,442,291,5,Worth every penny,Genuinely impressed by the quality. Build quality feels premium. Highly recommend to anyone considering it.,1,50,2024-07-30T21:37:39.741Z
5690,509,4928,1,Very disappointed,Regret this purchase. Customer support was no help. Requesting a refund.,0,0,2024-05-30T04:07:15.439Z
5691,806,5963,5,Absolutely love it,Genuinely impressed by the quality. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,12,2024-04-13T20:12:51.774Z
5692,965,4339,3,Decent but not amazing,"This smart home devices is fine, nothing special. Not bad, not great. Might consider other options next time.",1,25,2022-08-10T23:09:42.373Z
5693,414,5999,5,Highly recommend,Exactly what I was hoping for. Performance has been rock solid. My favorite gadget right now.,1,6,2024-12-29T23:31:04.777Z
5694,856,3749,2,Underwhelming,Quality didn't match the price. Feels cheaply made in places. Probably returning it.,0,11,2024-09-16T19:48:31.107Z
5695,788,697,2,Wouldn't repurchase,Not what I was hoping for. Ran into problems fairly quickly. Would look elsewhere.,1,33,2024-09-29T12:54:31.745Z
5696,36,4194,5,Highly recommend,"Genuinely impressed by the quality. Performance has been rock solid. Five stars, no complaints.",1,3,2024-10-05T17:10:02.021Z
5697,580,9753,5,Exceeded my expectations,Exactly what I was hoping for. Setup was quick and intuitive. My favorite gadget right now.,1,70,2023-12-15T21:32:18.135Z
5698,120,332,5,Best purchase this year,"Couldn't be happier with this purchase. Great value for the price. Five stars, no complaints.",1,40,2024-11-13T20:43:35.601Z
5699,747,7736,5,Best purchase this year,"Couldn't be happier with this purchase. Battery life and reliability are excellent. Five stars, no complaints.",1,0,2024-07-16T20:36:43.065Z
5700,222,339,2,Underwhelming,Several issues out of the box. Documentation and support were lacking. Would look elsewhere.,0,3,2022-08-09T07:06:10.847Z
5701,459,8644,5,Exceeded my expectations,This smartwatches & wearables is outstanding. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,15,2024-09-12T01:04:14.066Z
5702,996,8440,2,Expected more,Not what I was hoping for. Feels cheaply made in places. Would look elsewhere.,1,1,2024-01-19T08:06:13.986Z
5703,178,7113,4,Great value,Really good laptops overall. Works well day to day. Glad I bought it.,1,43,2024-04-27T06:33:48.404Z
5704,514,6396,2,Disappointed,This cameras let me down. Documentation and support were lacking. Would look elsewhere.,0,7,2021-09-25T00:06:13.495Z
5705,918,4226,5,Worth every penny,"Couldn't be happier with this purchase. Setup was quick and intuitive. Five stars, no complaints.",1,32,2024-11-26T07:02:04.165Z
5706,832,4258,5,Exceeded my expectations,Works flawlessly right out of the box. Build quality feels premium. Highly recommend to anyone considering it.,1,5,2024-12-30T05:29:03.091Z
5707,658,8260,5,Highly recommend,Couldn't be happier with this purchase. Build quality feels premium. Highly recommend to anyone considering it.,1,15,2024-06-15T11:34:07.447Z
5708,687,3887,4,Happy with it,Solid performer for the price. Quality is good for the money. Glad I bought it.,1,5,2023-04-22T13:49:30.255Z
5709,227,9782,4,Great value,Solid performer for the price. Could be a touch better in one or two areas. Four stars from me.,1,19,2024-07-01T00:15:25.002Z
5710,781,7773,4,Great value,Really good networking overall. Quality is good for the money. Would recommend with minor reservations.,0,0,2024-10-21T03:29:50.028Z
5711,427,5193,5,Worth every penny,Genuinely impressed by the quality. Performance has been rock solid. Would buy again without hesitation.,0,12,2021-11-12T05:45:31.371Z
5712,413,6224,5,Worth every penny,Exactly what I was hoping for. Battery life and reliability are excellent. Would buy again without hesitation.,1,8,2024-10-28T00:00:44.703Z
5713,731,4598,5,Worth every penny,This computer components is outstanding. Build quality feels premium. My favorite gadget right now.,0,58,2024-12-30T19:48:57.489Z
5714,905,6788,1,Do not buy,Stopped working almost immediately. Felt flimsy and unreliable. One star is too generous.,1,1,2024-10-10T02:00:45.843Z
5715,356,6607,5,Absolutely love it,Couldn't be happier with this purchase. Build quality feels premium. Highly recommend to anyone considering it.,1,3,2023-04-29T09:48:59.120Z
5716,584,6672,5,Exceeded my expectations,Works flawlessly right out of the box. Performance has been rock solid. My favorite gadget right now.,0,20,2024-12-29T11:22:01.839Z
5717,686,6132,5,Best purchase this year,Exactly what I was hoping for. Battery life and reliability are excellent. My favorite gadget right now.,1,16,2024-12-26T04:55:02.269Z
5718,175,595,5,Exceeded my expectations,Works flawlessly right out of the box. Performance has been rock solid. Would buy again without hesitation.,1,6,2024-07-07T20:08:27.526Z
5719,25,5511,2,Expected more,Quality didn't match the price. Feels cheaply made in places. Two stars at best.,0,0,2024-11-20T14:37:26.887Z
5720,201,2608,4,"Very good, minor nitpicks",Does what it promises. Works well day to day. Four stars from me.,1,5,2024-04-12T11:00:57.652Z
5721,357,5500,3,Does the job,It's an okay product. Has some pros and some cons. Three stars feels right.,1,19,2024-02-16T01:20:14.630Z
5722,131,8330,5,Worth every penny,"Couldn't be happier with this purchase. Performance has been rock solid. Five stars, no complaints.",0,15,2024-09-29T19:28:23.171Z
5723,760,3136,4,Happy with it,Really good networking overall. A couple of small quirks but nothing major. Good buy overall.,1,20,2023-03-22T08:25:44.444Z
5724,490,5839,1,Terrible experience,Regret this purchase. Multiple defects right out of the box. Extremely frustrated.,1,15,2024-07-24T07:30:49.327Z
5725,958,7900,4,Happy with it,Does what it promises. Works well day to day. Good buy overall.,1,1,2023-10-06T13:52:59.339Z
5726,351,7065,2,Not great,Quality didn't match the price. Ran into problems fairly quickly. Two stars at best.,1,29,2022-12-04T22:08:41.026Z
5727,695,4967,5,Worth every penny,Exactly what I was hoping for. Build quality feels premium. Highly recommend to anyone considering it.,1,2,2024-11-10T01:13:06.689Z
5728,683,3810,5,Exceeded my expectations,Couldn't be happier with this purchase. Setup was quick and intuitive. Highly recommend to anyone considering it.,1,14,2024-03-23T00:30:14.967Z
5729,455,8979,4,Pretty impressed,Really good smartwatches & wearables overall. Quality is good for the money. Glad I bought it.,1,50,2024-11-03T12:32:14.668Z
5730,905,8887,3,Decent but not amazing,"This printers & scanners is fine, nothing special. Not bad, not great. Three stars feels right.",1,47,2024-10-11T11:22:39.616Z
5731,631,308,4,Solid choice,Solid performer for the price. Could be a touch better in one or two areas. Glad I bought it.,1,10,2024-12-29T00:26:47.588Z
5732,798,6972,4,Great value,Mostly very happy with this. Could be a touch better in one or two areas. Glad I bought it.,1,3,2024-11-21T00:08:37.847Z
5733,697,5113,5,Worth every penny,Exactly what I was hoping for. Setup was quick and intuitive. Would buy again without hesitation.,1,58,2024-08-14T01:59:23.636Z
5734,834,1228,4,Solid choice,Really good storage & drives overall. Works well day to day. Would recommend with minor reservations.,1,11,2024-11-14T16:24:08.828Z
5735,446,7762,5,Fantastic quality,Works flawlessly right out of the box. Battery life and reliability are excellent. Would buy again without hesitation.,1,32,2022-11-30T10:08:22.537Z
5736,891,1124,2,Not great,This printers & scanners let me down. Ran into problems fairly quickly. Would look elsewhere.,1,12,2024-09-16T08:37:20.477Z
5737,253,3296,4,Solid choice,Mostly very happy with this. Could be a touch better in one or two areas. Four stars from me.,1,7,2024-11-08T09:11:20.162Z
5738,744,7833,4,Happy with it,Does what it promises. A couple of small quirks but nothing major. Good buy overall.,1,8,2024-08-08T23:58:23.704Z
5739,709,5462,4,Solid choice,Solid performer for the price. A couple of small quirks but nothing major. Four stars from me.,0,17,2024-12-07T03:35:19.195Z
5740,577,9397,5,Highly recommend,Exactly what I was hoping for. Great value for the price. Would buy again without hesitation.,1,24,2024-09-26T20:58:28.598Z
5741,703,4698,2,Expected more,This computer components let me down. Feels cheaply made in places. Probably returning it.,0,65,2024-12-17T05:48:50.976Z
5742,977,4264,5,Exceeded my expectations,This smart home devices is outstanding. Great value for the price. My favorite gadget right now.,1,48,2024-08-06T13:24:04.722Z
5743,354,2100,3,Average,"This televisions is fine, nothing special. Quality is acceptable for the price. Might consider other options next time.",0,6,2024-06-03T13:55:49.429Z
5744,207,9510,4,Happy with it,Mostly very happy with this. Quality is good for the money. Glad I bought it.,1,55,2023-04-25T22:40:19.640Z
5745,467,4649,4,Great value,Mostly very happy with this. Quality is good for the money. Glad I bought it.,0,35,2023-10-10T23:22:29.636Z
5746,209,7008,5,Exceeded my expectations,This tablets is outstanding. Great value for the price. My favorite gadget right now.,1,12,2024-12-25T15:27:27.961Z
5747,806,9007,4,Great value,Really good storage & drives overall. A couple of small quirks but nothing major. Would recommend with minor reservations.,1,18,2024-04-04T11:48:22.804Z
5748,863,7371,1,Waste of money,Completely failed to meet expectations. Nothing about it worked as advertised. One star is too generous.,0,7,2024-12-29T17:58:01.239Z
5749,672,8748,2,Wouldn't repurchase,Quality didn't match the price. Feels cheaply made in places. Would look elsewhere.,1,26,2023-12-22T23:22:34.539Z
5750,273,7618,3,Mixed feelings,"This headphones & earbuds is fine, nothing special. A few things could be better. Might consider other options next time.",1,7,2024-11-30T09:51:45.850Z
5751,72,7456,5,Exceeded my expectations,Genuinely impressed by the quality. Performance has been rock solid. Highly recommend to anyone considering it.,1,29,2024-11-18T01:09:08.887Z
5752,850,2475,5,Fantastic quality,"Couldn't be happier with this purchase. Build quality feels premium. Five stars, no complaints.",1,0,2024-05-06T20:46:24.534Z
5753,258,2064,5,Fantastic quality,Couldn't be happier with this purchase. Performance has been rock solid. Would buy again without hesitation.,1,34,2024-09-18T22:19:55.043Z
5754,609,3373,4,Great value,Solid performer for the price. Quality is good for the money. Good buy overall.,1,23,2024-06-06T19:14:31.274Z
5755,430,8951,3,It's okay,Works as expected but nothing stands out. Has some pros and some cons. Might consider other options next time.,1,18,2024-06-10T21:54:31.066Z
5756,711,1220,2,Underwhelming,Quality didn't match the price. Performance was inconsistent. Two stars at best.,0,42,2024-08-19T19:18:35.864Z
5757,524,9529,5,Highly recommend,"Genuinely impressed by the quality. Performance has been rock solid. Five stars, no complaints.",1,5,2023-10-02T21:30:47.870Z
5758,847,4319,2,Disappointed,Several issues out of the box. Documentation and support were lacking. Two stars at best.,1,31,2024-01-28T13:24:12.022Z
5759,717,6939,5,Exceeded my expectations,Exactly what I was hoping for. Battery life and reliability are excellent. Highly recommend to anyone considering it.,1,52,2024-10-17T17:58:57.808Z
5760,624,7550,5,Best purchase this year,"Works flawlessly right out of the box. Build quality feels premium. Five stars, no complaints.",0,3,2024-06-29T08:31:35.980Z
5761,296,6145,3,Does the job,Works as expected but nothing stands out. Has some pros and some cons. Three stars feels right.,1,19,2024-06-09T19:01:15.080Z
5762,596,2299,4,Pretty impressed,Mostly very happy with this. Works well day to day. Four stars from me.,0,13,2023-11-09T01:34:44.933Z
5763,34,4617,5,Best purchase this year,"Works flawlessly right out of the box. Performance has been rock solid. Five stars, no complaints.",0,35,2023-05-04T02:00:45.632Z
5764,518,5369,5,Absolutely love it,Genuinely impressed by the quality. Build quality feels premium. Would buy again without hesitation.,1,12,2023-12-05T21:16:10.781Z
5765,410,9329,5,Absolutely love it,"Works flawlessly right out of the box. Battery life and reliability are excellent. Five stars, no complaints.",1,47,2024-12-20T06:42:50.923Z
5766,273,7462,3,Mixed feelings,Middle of the road for me. Has some pros and some cons. Okay if you can get it on sale.,1,2,2024-05-23T22:40:27.769Z
5767,548,8068,5,Exceeded my expectations,This gaming consoles & accessories is outstanding. Performance has been rock solid. My favorite gadget right now.,1,0,2024-10-10T11:24:01.652Z
5768,983,5661,1,Very disappointed,This smart home devices was a letdown from the start. Multiple defects right out of the box. Requesting a refund.,1,2,2022-11-26T01:16:45.023Z
5769,14,9232,5,Fantastic quality,"Couldn't be happier with this purchase. Great value for the price. Five stars, no complaints.",1,38,2024-06-06T08:49:49.775Z
5770,895,7787,1,Stopped working,Regret this purchase. Multiple defects right out of the box. Requesting a refund.,1,3,2024-04-27T16:06:18.402Z
5771,681,9429,2,Expected more,Not what I was hoping for. Feels cheaply made in places. Two stars at best.,0,65,2022-12-18T05:01:27.889Z
5772,636,1379,5,Highly recommend,Exactly what I was hoping for. Performance has been rock solid. My favorite gadget right now.,1,8,2024-06-23T12:26:27.577Z
5773,6,399,5,Best purchase this year,"This smartphones is outstanding. Setup was quick and intuitive. Five stars, no complaints.",0,33,2022-04-22T08:04:21.046Z
5774,463,524,4,Pretty impressed,Mostly very happy with this. A couple of small quirks but nothing major. Good buy overall.,1,2,2024-11-27T22:41:39.827Z
5775,494,9198,5,Fantastic quality,"Exactly what I was hoping for. Setup was quick and intuitive. Five stars, no complaints.",1,2,2023-05-08T20:09:27.798Z
